DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20070722,22-Jul-07,1,Sunday,Domingo,Dimanche,22,203,30,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070723,23-Jul-07,2,Monday,Lunes,Lundi,23,204,30,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070724,24-Jul-07,3,Tuesday,Martes,Mardi,24,205,30,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070725,25-Jul-07,4,Wednesday,Miércoles,Mercredi,25,206,30,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070726,26-Jul-07,5,Thursday,Jueves,Jeudi,26,207,30,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070727,27-Jul-07,6,Friday,Viernes,Vendredi,27,208,30,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070728,28-Jul-07,7,Saturday,Sábado,Samedi,28,209,30,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070729,29-Jul-07,1,Sunday,Domingo,Dimanche,29,210,31,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070730,30-Jul-07,2,Monday,Lunes,Lundi,30,211,31,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070731,31-Jul-07,3,Tuesday,Martes,Mardi,31,212,31,July,Julio,Juillet,7,3,2007,2,1,2008,1
20070801,1-Aug-07,4,Wednesday,Miércoles,Mercredi,1,213,31,August,Agosto,Août,8,3,2007,2,1,2008,1
20070802,2-Aug-07,5,Thursday,Jueves,Jeudi,2,214,31,August,Agosto,Août,8,3,2007,2,1,2008,1
20070803,3-Aug-07,6,Friday,Viernes,Vendredi,3,215,31,August,Agosto,Août,8,3,2007,2,1,2008,1
20070804,4-Aug-07,7,Saturday,Sábado,Samedi,4,216,31,August,Agosto,Août,8,3,2007,2,1,2008,1
20070805,5-Aug-07,1,Sunday,Domingo,Dimanche,5,217,32,August,Agosto,Août,8,3,2007,2,1,2008,1
20070806,6-Aug-07,2,Monday,Lunes,Lundi,6,218,32,August,Agosto,Août,8,3,2007,2,1,2008,1
20070807,7-Aug-07,3,Tuesday,Martes,Mardi,7,219,32,August,Agosto,Août,8,3,2007,2,1,2008,1
20070808,8-Aug-07,4,Wednesday,Miércoles,Mercredi,8,220,32,August,Agosto,Août,8,3,2007,2,1,2008,1
20070809,9-Aug-07,5,Thursday,Jueves,Jeudi,9,221,32,August,Agosto,Août,8,3,2007,2,1,2008,1
20070810,10-Aug-07,6,Friday,Viernes,Vendredi,10,222,32,August,Agosto,Août,8,3,2007,2,1,2008,1
20070811,11-Aug-07,7,Saturday,Sábado,Samedi,11,223,32,August,Agosto,Août,8,3,2007,2,1,2008,1
20070812,12-Aug-07,1,Sunday,Domingo,Dimanche,12,224,33,August,Agosto,Août,8,3,2007,2,1,2008,1
20070813,13-Aug-07,2,Monday,Lunes,Lundi,13,225,33,August,Agosto,Août,8,3,2007,2,1,2008,1
20070814,14-Aug-07,3,Tuesday,Martes,Mardi,14,226,33,August,Agosto,Août,8,3,2007,2,1,2008,1
20070815,15-Aug-07,4,Wednesday,Miércoles,Mercredi,15,227,33,August,Agosto,Août,8,3,2007,2,1,2008,1
20070816,16-Aug-07,5,Thursday,Jueves,Jeudi,16,228,33,August,Agosto,Août,8,3,2007,2,1,2008,1
20070817,17-Aug-07,6,Friday,Viernes,Vendredi,17,229,33,August,Agosto,Août,8,3,2007,2,1,2008,1
20070818,18-Aug-07,7,Saturday,Sábado,Samedi,18,230,33,August,Agosto,Août,8,3,2007,2,1,2008,1
20070819,19-Aug-07,1,Sunday,Domingo,Dimanche,19,231,34,August,Agosto,Août,8,3,2007,2,1,2008,1
20070820,20-Aug-07,2,Monday,Lunes,Lundi,20,232,34,August,Agosto,Août,8,3,2007,2,1,2008,1
20070821,21-Aug-07,3,Tuesday,Martes,Mardi,21,233,34,August,Agosto,Août,8,3,2007,2,1,2008,1
20070822,22-Aug-07,4,Wednesday,Miércoles,Mercredi,22,234,34,August,Agosto,Août,8,3,2007,2,1,2008,1
20070823,23-Aug-07,5,Thursday,Jueves,Jeudi,23,235,34,August,Agosto,Août,8,3,2007,2,1,2008,1
20070824,24-Aug-07,6,Friday,Viernes,Vendredi,24,236,34,August,Agosto,Août,8,3,2007,2,1,2008,1
20070825,25-Aug-07,7,Saturday,Sábado,Samedi,25,237,34,August,Agosto,Août,8,3,2007,2,1,2008,1
20070826,26-Aug-07,1,Sunday,Domingo,Dimanche,26,238,35,August,Agosto,Août,8,3,2007,2,1,2008,1
20070827,27-Aug-07,2,Monday,Lunes,Lundi,27,239,35,August,Agosto,Août,8,3,2007,2,1,2008,1
20070828,28-Aug-07,3,Tuesday,Martes,Mardi,28,240,35,August,Agosto,Août,8,3,2007,2,1,2008,1
20070829,29-Aug-07,4,Wednesday,Miércoles,Mercredi,29,241,35,August,Agosto,Août,8,3,2007,2,1,2008,1
20070830,30-Aug-07,5,Thursday,Jueves,Jeudi,30,242,35,August,Agosto,Août,8,3,2007,2,1,2008,1
20070831,31-Aug-07,6,Friday,Viernes,Vendredi,31,243,35,August,Agosto,Août,8,3,2007,2,1,2008,1
20070901,1-Sep-07,7,Saturday,Sábado,Samedi,1,244,35,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070902,2-Sep-07,1,Sunday,Domingo,Dimanche,2,245,36,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070903,3-Sep-07,2,Monday,Lunes,Lundi,3,246,36,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070904,4-Sep-07,3,Tuesday,Martes,Mardi,4,247,36,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070905,5-Sep-07,4,Wednesday,Miércoles,Mercredi,5,248,36,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070906,6-Sep-07,5,Thursday,Jueves,Jeudi,6,249,36,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070907,7-Sep-07,6,Friday,Viernes,Vendredi,7,250,36,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070908,8-Sep-07,7,Saturday,Sábado,Samedi,8,251,36,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070909,9-Sep-07,1,Sunday,Domingo,Dimanche,9,252,37,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070910,10-Sep-07,2,Monday,Lunes,Lundi,10,253,37,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070911,11-Sep-07,3,Tuesday,Martes,Mardi,11,254,37,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070912,12-Sep-07,4,Wednesday,Miércoles,Mercredi,12,255,37,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070913,13-Sep-07,5,Thursday,Jueves,Jeudi,13,256,37,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070914,14-Sep-07,6,Friday,Viernes,Vendredi,14,257,37,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070915,15-Sep-07,7,Saturday,Sábado,Samedi,15,258,37,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070916,16-Sep-07,1,Sunday,Domingo,Dimanche,16,259,38,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070917,17-Sep-07,2,Monday,Lunes,Lundi,17,260,38,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070918,18-Sep-07,3,Tuesday,Martes,Mardi,18,261,38,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070919,19-Sep-07,4,Wednesday,Miércoles,Mercredi,19,262,38,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070920,20-Sep-07,5,Thursday,Jueves,Jeudi,20,263,38,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070921,21-Sep-07,6,Friday,Viernes,Vendredi,21,264,38,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070922,22-Sep-07,7,Saturday,Sábado,Samedi,22,265,38,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070923,23-Sep-07,1,Sunday,Domingo,Dimanche,23,266,39,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070924,24-Sep-07,2,Monday,Lunes,Lundi,24,267,39,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070925,25-Sep-07,3,Tuesday,Martes,Mardi,25,268,39,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070926,26-Sep-07,4,Wednesday,Miércoles,Mercredi,26,269,39,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070927,27-Sep-07,5,Thursday,Jueves,Jeudi,27,270,39,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070928,28-Sep-07,6,Friday,Viernes,Vendredi,28,271,39,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070929,29-Sep-07,7,Saturday,Sábado,Samedi,29,272,39,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20070930,30-Sep-07,1,Sunday,Domingo,Dimanche,30,273,40,September,Septiembre,Septembre,9,3,2007,2,1,2008,1
20080401,1-Apr-08,3,Tuesday,Martes,Mardi,1,92,14,April,Abril,Avril,4,2,2008,1,4,2008,2
20080402,2-Apr-08,4,Wednesday,Miércoles,Mercredi,2,93,14,April,Abril,Avril,4,2,2008,1,4,2008,2
20080403,3-Apr-08,5,Thursday,Jueves,Jeudi,3,94,14,April,Abril,Avril,4,2,2008,1,4,2008,2
20080404,4-Apr-08,6,Friday,Viernes,Vendredi,4,95,14,April,Abril,Avril,4,2,2008,1,4,2008,2
20080405,5-Apr-08,7,Saturday,Sábado,Samedi,5,96,14,April,Abril,Avril,4,2,2008,1,4,2008,2
20080406,6-Apr-08,1,Sunday,Domingo,Dimanche,6,97,15,April,Abril,Avril,4,2,2008,1,4,2008,2
20080407,7-Apr-08,2,Monday,Lunes,Lundi,7,98,15,April,Abril,Avril,4,2,2008,1,4,2008,2
20080408,8-Apr-08,3,Tuesday,Martes,Mardi,8,99,15,April,Abril,Avril,4,2,2008,1,4,2008,2
20080409,9-Apr-08,4,Wednesday,Miércoles,Mercredi,9,100,15,April,Abril,Avril,4,2,2008,1,4,2008,2
20080410,10-Apr-08,5,Thursday,Jueves,Jeudi,10,101,15,April,Abril,Avril,4,2,2008,1,4,2008,2
20080411,11-Apr-08,6,Friday,Viernes,Vendredi,11,102,15,April,Abril,Avril,4,2,2008,1,4,2008,2
20080412,12-Apr-08,7,Saturday,Sábado,Samedi,12,103,15,April,Abril,Avril,4,2,2008,1,4,2008,2
20080413,13-Apr-08,1,Sunday,Domingo,Dimanche,13,104,16,April,Abril,Avril,4,2,2008,1,4,2008,2
20080414,14-Apr-08,2,Monday,Lunes,Lundi,14,105,16,April,Abril,Avril,4,2,2008,1,4,2008,2
20080415,15-Apr-08,3,Tuesday,Martes,Mardi,15,106,16,April,Abril,Avril,4,2,2008,1,4,2008,2
20080416,16-Apr-08,4,Wednesday,Miércoles,Mercredi,16,107,16,April,Abril,Avril,4,2,2008,1,4,2008,2
20080417,17-Apr-08,5,Thursday,Jueves,Jeudi,17,108,16,April,Abril,Avril,4,2,2008,1,4,2008,2
20080418,18-Apr-08,6,Friday,Viernes,Vendredi,18,109,16,April,Abril,Avril,4,2,2008,1,4,2008,2
20080419,19-Apr-08,7,Saturday,Sábado,Samedi,19,110,16,April,Abril,Avril,4,2,2008,1,4,2008,2
20080420,20-Apr-08,1,Sunday,Domingo,Dimanche,20,111,17,April,Abril,Avril,4,2,2008,1,4,2008,2
20080421,21-Apr-08,2,Monday,Lunes,Lundi,21,112,17,April,Abril,Avril,4,2,2008,1,4,2008,2
20080422,22-Apr-08,3,Tuesday,Martes,Mardi,22,113,17,April,Abril,Avril,4,2,2008,1,4,2008,2
20080423,23-Apr-08,4,Wednesday,Miércoles,Mercredi,23,114,17,April,Abril,Avril,4,2,2008,1,4,2008,2
20080424,24-Apr-08,5,Thursday,Jueves,Jeudi,24,115,17,April,Abril,Avril,4,2,2008,1,4,2008,2
20080425,25-Apr-08,6,Friday,Viernes,Vendredi,25,116,17,April,Abril,Avril,4,2,2008,1,4,2008,2
20080426,26-Apr-08,7,Saturday,Sábado,Samedi,26,117,17,April,Abril,Avril,4,2,2008,1,4,2008,2
20080427,27-Apr-08,1,Sunday,Domingo,Dimanche,27,118,18,April,Abril,Avril,4,2,2008,1,4,2008,2
20080428,28-Apr-08,2,Monday,Lunes,Lundi,28,119,18,April,Abril,Avril,4,2,2008,1,4,2008,2
20080429,29-Apr-08,3,Tuesday,Martes,Mardi,29,120,18,April,Abril,Avril,4,2,2008,1,4,2008,2
20080430,30-Apr-08,4,Wednesday,Miércoles,Mercredi,30,121,18,April,Abril,Avril,4,2,2008,1,4,2008,2
20080501,1-May-08,5,Thursday,Jueves,Jeudi,1,122,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080502,2-May-08,6,Friday,Viernes,Vendredi,2,123,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080503,3-May-08,7,Saturday,Sábado,Samedi,3,124,18,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080504,4-May-08,1,Sunday,Domingo,Dimanche,4,125,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080505,5-May-08,2,Monday,Lunes,Lundi,5,126,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080506,6-May-08,3,Tuesday,Martes,Mardi,6,127,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080507,7-May-08,4,Wednesday,Miércoles,Mercredi,7,128,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080508,8-May-08,5,Thursday,Jueves,Jeudi,8,129,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080509,9-May-08,6,Friday,Viernes,Vendredi,9,130,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080510,10-May-08,7,Saturday,Sábado,Samedi,10,131,19,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080511,11-May-08,1,Sunday,Domingo,Dimanche,11,132,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080512,12-May-08,2,Monday,Lunes,Lundi,12,133,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080513,13-May-08,3,Tuesday,Martes,Mardi,13,134,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080514,14-May-08,4,Wednesday,Miércoles,Mercredi,14,135,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080515,15-May-08,5,Thursday,Jueves,Jeudi,15,136,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080516,16-May-08,6,Friday,Viernes,Vendredi,16,137,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080517,17-May-08,7,Saturday,Sábado,Samedi,17,138,20,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080518,18-May-08,1,Sunday,Domingo,Dimanche,18,139,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080519,19-May-08,2,Monday,Lunes,Lundi,19,140,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080520,20-May-08,3,Tuesday,Martes,Mardi,20,141,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080521,21-May-08,4,Wednesday,Miércoles,Mercredi,21,142,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080522,22-May-08,5,Thursday,Jueves,Jeudi,22,143,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080523,23-May-08,6,Friday,Viernes,Vendredi,23,144,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080524,24-May-08,7,Saturday,Sábado,Samedi,24,145,21,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080525,25-May-08,1,Sunday,Domingo,Dimanche,25,146,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080526,26-May-08,2,Monday,Lunes,Lundi,26,147,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080527,27-May-08,3,Tuesday,Martes,Mardi,27,148,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080528,28-May-08,4,Wednesday,Miércoles,Mercredi,28,149,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080529,29-May-08,5,Thursday,Jueves,Jeudi,29,150,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080530,30-May-08,6,Friday,Viernes,Vendredi,30,151,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080531,31-May-08,7,Saturday,Sábado,Samedi,31,152,22,May,Mayo,Mai,5,2,2008,1,4,2008,2
20080601,1-Jun-08,1,Sunday,Domingo,Dimanche,1,153,23,June,Junio,Juin,6,2,2008,1,4,2008,2
20080602,2-Jun-08,2,Monday,Lunes,Lundi,2,154,23,June,Junio,Juin,6,2,2008,1,4,2008,2
20080603,3-Jun-08,3,Tuesday,Martes,Mardi,3,155,23,June,Junio,Juin,6,2,2008,1,4,2008,2
20080604,4-Jun-08,4,Wednesday,Miércoles,Mercredi,4,156,23,June,Junio,Juin,6,2,2008,1,4,2008,2
20080605,5-Jun-08,5,Thursday,Jueves,Jeudi,5,157,23,June,Junio,Juin,6,2,2008,1,4,2008,2
20080606,6-Jun-08,6,Friday,Viernes,Vendredi,6,158,23,June,Junio,Juin,6,2,2008,1,4,2008,2
20080607,7-Jun-08,7,Saturday,Sábado,Samedi,7,159,23,June,Junio,Juin,6,2,2008,1,4,2008,2
20080608,8-Jun-08,1,Sunday,Domingo,Dimanche,8,160,24,June,Junio,Juin,6,2,2008,1,4,2008,2
20080609,9-Jun-08,2,Monday,Lunes,Lundi,9,161,24,June,Junio,Juin,6,2,2008,1,4,2008,2
20080610,10-Jun-08,3,Tuesday,Martes,Mardi,10,162,24,June,Junio,Juin,6,2,2008,1,4,2008,2
20080611,11-Jun-08,4,Wednesday,Miércoles,Mercredi,11,163,24,June,Junio,Juin,6,2,2008,1,4,2008,2
20080612,12-Jun-08,5,Thursday,Jueves,Jeudi,12,164,24,June,Junio,Juin,6,2,2008,1,4,2008,2
20080613,13-Jun-08,6,Friday,Viernes,Vendredi,13,165,24,June,Junio,Juin,6,2,2008,1,4,2008,2
20080614,14-Jun-08,7,Saturday,Sábado,Samedi,14,166,24,June,Junio,Juin,6,2,2008,1,4,2008,2
20080615,15-Jun-08,1,Sunday,Domingo,Dimanche,15,167,25,June,Junio,Juin,6,2,2008,1,4,2008,2
20080616,16-Jun-08,2,Monday,Lunes,Lundi,16,168,25,June,Junio,Juin,6,2,2008,1,4,2008,2
20080617,17-Jun-08,3,Tuesday,Martes,Mardi,17,169,25,June,Junio,Juin,6,2,2008,1,4,2008,2
20080618,18-Jun-08,4,Wednesday,Miércoles,Mercredi,18,170,25,June,Junio,Juin,6,2,2008,1,4,2008,2
20080619,19-Jun-08,5,Thursday,Jueves,Jeudi,19,171,25,June,Junio,Juin,6,2,2008,1,4,2008,2
20080620,20-Jun-08,6,Friday,Viernes,Vendredi,20,172,25,June,Junio,Juin,6,2,2008,1,4,2008,2
20080621,21-Jun-08,7,Saturday,Sábado,Samedi,21,173,25,June,Junio,Juin,6,2,2008,1,4,2008,2
20080622,22-Jun-08,1,Sunday,Domingo,Dimanche,22,174,26,June,Junio,Juin,6,2,2008,1,4,2008,2
20080623,23-Jun-08,2,Monday,Lunes,Lundi,23,175,26,June,Junio,Juin,6,2,2008,1,4,2008,2
20080624,24-Jun-08,3,Tuesday,Martes,Mardi,24,176,26,June,Junio,Juin,6,2,2008,1,4,2008,2
20080625,25-Jun-08,4,Wednesday,Miércoles,Mercredi,25,177,26,June,Junio,Juin,6,2,2008,1,4,2008,2
20080626,26-Jun-08,5,Thursday,Jueves,Jeudi,26,178,26,June,Junio,Juin,6,2,2008,1,4,2008,2
20080627,27-Jun-08,6,Friday,Viernes,Vendredi,27,179,26,June,Junio,Juin,6,2,2008,1,4,2008,2
20080628,28-Jun-08,7,Saturday,Sábado,Samedi,28,180,26,June,Junio,Juin,6,2,2008,1,4,2008,2
20080629,29-Jun-08,1,Sunday,Domingo,Dimanche,29,181,27,June,Junio,Juin,6,2,2008,1,4,2008,2
20080630,30-Jun-08,2,Monday,Lunes,Lundi,30,182,27,June,Junio,Juin,6,2,2008,1,4,2008,2
20080101,1-Jan-08,3,Tuesday,Martes,Mardi,1,1,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080102,2-Jan-08,4,Wednesday,Miércoles,Mercredi,2,2,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080103,3-Jan-08,5,Thursday,Jueves,Jeudi,3,3,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080104,4-Jan-08,6,Friday,Viernes,Vendredi,4,4,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080105,5-Jan-08,7,Saturday,Sábado,Samedi,5,5,1,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080106,6-Jan-08,1,Sunday,Domingo,Dimanche,6,6,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080107,7-Jan-08,2,Monday,Lunes,Lundi,7,7,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080108,8-Jan-08,3,Tuesday,Martes,Mardi,8,8,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080109,9-Jan-08,4,Wednesday,Miércoles,Mercredi,9,9,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080110,10-Jan-08,5,Thursday,Jueves,Jeudi,10,10,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080111,11-Jan-08,6,Friday,Viernes,Vendredi,11,11,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080112,12-Jan-08,7,Saturday,Sábado,Samedi,12,12,2,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080113,13-Jan-08,1,Sunday,Domingo,Dimanche,13,13,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080114,14-Jan-08,2,Monday,Lunes,Lundi,14,14,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080115,15-Jan-08,3,Tuesday,Martes,Mardi,15,15,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080116,16-Jan-08,4,Wednesday,Miércoles,Mercredi,16,16,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080117,17-Jan-08,5,Thursday,Jueves,Jeudi,17,17,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080118,18-Jan-08,6,Friday,Viernes,Vendredi,18,18,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080119,19-Jan-08,7,Saturday,Sábado,Samedi,19,19,3,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080120,20-Jan-08,1,Sunday,Domingo,Dimanche,20,20,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080121,21-Jan-08,2,Monday,Lunes,Lundi,21,21,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080122,22-Jan-08,3,Tuesday,Martes,Mardi,22,22,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080123,23-Jan-08,4,Wednesday,Miércoles,Mercredi,23,23,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080124,24-Jan-08,5,Thursday,Jueves,Jeudi,24,24,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080125,25-Jan-08,6,Friday,Viernes,Vendredi,25,25,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080126,26-Jan-08,7,Saturday,Sábado,Samedi,26,26,4,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080127,27-Jan-08,1,Sunday,Domingo,Dimanche,27,27,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080128,28-Jan-08,2,Monday,Lunes,Lundi,28,28,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080129,29-Jan-08,3,Tuesday,Martes,Mardi,29,29,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080130,30-Jan-08,4,Wednesday,Miércoles,Mercredi,30,30,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080131,31-Jan-08,5,Thursday,Jueves,Jeudi,31,31,5,January,Enero,Janvier,1,1,2008,1,3,2008,2
20080201,1-Feb-08,6,Friday,Viernes,Vendredi,1,32,5,February,Febrero,Février,2,1,2008,1,3,2008,2
20080202,2-Feb-08,7,Saturday,Sábado,Samedi,2,33,5,February,Febrero,Février,2,1,2008,1,3,2008,2
20080203,3-Feb-08,1,Sunday,Domingo,Dimanche,3,34,6,February,Febrero,Février,2,1,2008,1,3,2008,2
20080204,4-Feb-08,2,Monday,Lunes,Lundi,4,35,6,February,Febrero,Février,2,1,2008,1,3,2008,2
20080205,5-Feb-08,3,Tuesday,Martes,Mardi,5,36,6,February,Febrero,Février,2,1,2008,1,3,2008,2
20080206,6-Feb-08,4,Wednesday,Miércoles,Mercredi,6,37,6,February,Febrero,Février,2,1,2008,1,3,2008,2
20080207,7-Feb-08,5,Thursday,Jueves,Jeudi,7,38,6,February,Febrero,Février,2,1,2008,1,3,2008,2
20080208,8-Feb-08,6,Friday,Viernes,Vendredi,8,39,6,February,Febrero,Février,2,1,2008,1,3,2008,2
20080209,9-Feb-08,7,Saturday,Sábado,Samedi,9,40,6,February,Febrero,Février,2,1,2008,1,3,2008,2
20080210,10-Feb-08,1,Sunday,Domingo,Dimanche,10,41,7,February,Febrero,Février,2,1,2008,1,3,2008,2
20080211,11-Feb-08,2,Monday,Lunes,Lundi,11,42,7,February,Febrero,Février,2,1,2008,1,3,2008,2
20080212,12-Feb-08,3,Tuesday,Martes,Mardi,12,43,7,February,Febrero,Février,2,1,2008,1,3,2008,2
20080213,13-Feb-08,4,Wednesday,Miércoles,Mercredi,13,44,7,February,Febrero,Février,2,1,2008,1,3,2008,2
20080214,14-Feb-08,5,Thursday,Jueves,Jeudi,14,45,7,February,Febrero,Février,2,1,2008,1,3,2008,2
20080215,15-Feb-08,6,Friday,Viernes,Vendredi,15,46,7,February,Febrero,Février,2,1,2008,1,3,2008,2
20080216,16-Feb-08,7,Saturday,Sábado,Samedi,16,47,7,February,Febrero,Février,2,1,2008,1,3,2008,2
20080217,17-Feb-08,1,Sunday,Domingo,Dimanche,17,48,8,February,Febrero,Février,2,1,2008,1,3,2008,2
20080218,18-Feb-08,2,Monday,Lunes,Lundi,18,49,8,February,Febrero,Février,2,1,2008,1,3,2008,2
20080219,19-Feb-08,3,Tuesday,Martes,Mardi,19,50,8,February,Febrero,Février,2,1,2008,1,3,2008,2
20080220,20-Feb-08,4,Wednesday,Miércoles,Mercredi,20,51,8,February,Febrero,Février,2,1,2008,1,3,2008,2
20080221,21-Feb-08,5,Thursday,Jueves,Jeudi,21,52,8,February,Febrero,Février,2,1,2008,1,3,2008,2
20080222,22-Feb-08,6,Friday,Viernes,Vendredi,22,53,8,February,Febrero,Février,2,1,2008,1,3,2008,2
20080223,23-Feb-08,7,Saturday,Sábado,Samedi,23,54,8,February,Febrero,Février,2,1,2008,1,3,2008,2
20080224,24-Feb-08,1,Sunday,Domingo,Dimanche,24,55,9,February,Febrero,Février,2,1,2008,1,3,2008,2
20080225,25-Feb-08,2,Monday,Lunes,Lundi,25,56,9,February,Febrero,Février,2,1,2008,1,3,2008,2
20080226,26-Feb-08,3,Tuesday,Martes,Mardi,26,57,9,February,Febrero,Février,2,1,2008,1,3,2008,2
20080227,27-Feb-08,4,Wednesday,Miércoles,Mercredi,27,58,9,February,Febrero,Février,2,1,2008,1,3,2008,2
20080228,28-Feb-08,5,Thursday,Jueves,Jeudi,28,59,9,February,Febrero,Février,2,1,2008,1,3,2008,2
20080229,29-Feb-08,6,Friday,Viernes,Vendredi,29,60,9,February,Febrero,Février,2,1,2008,1,3,2008,2
